CTR,titleWords,adWords,depth,position,advCTR,advCTRInPos,queryCTR,queryCTRInPos,gender,age
0.0321,8,24,1,1,0.0284,0.0337,0.0109,0.0328,male,13-18
0.1019,12,20,3,1,0.0583,0.0622,0.0175,0.047,male,13-18
0.184,10,24,2,1,0.0508,0.0466,0.0093,0.0212,male,31-40
0.0197,7,21,2,2,0.0161,0.0135,0.0222,0.0134,unknown,unknown
0.2988,13,28,2,1,0.2036,0.2096,0.0753,0.0683,male,13-18
0.0709,14,19,3,1,0.0454,0.0551,0.0236,0.0407,unknown,unknown
0.0315,14,25,1,1,0.0303,0.0383,0.0146,0.0167,male,0-12
0.2079,6,20,1,1,0.0911,0.0974,0.0,0.0,female,41+
0.0769,6,21,2,2,0.024,0.0189,0.0377,0.0125,unknown,unknown
0.0362,7,20,2,2,0.0291,0.0253,0.0324,0.0238,unknown,unknown
0.1037,8,21,1,1,0.0449,0.0589,0.0465,0.0602,unknown,unknown
0.0551,4,13,2,1,0.0284,0.0337,0.0342,0.0478,unknown,unknown
0.0536,9,27,2,2,0.0258,0.0209,0.0261,0.0157,female,19-24
0.013,6,14,1,1,0.0273,0.0356,0.0104,0.0123,female,19-24
0.0095,12,24,1,1,0.0192,0.0244,0.016,0.0212,male,0-12
0.0131,4,13,1,1,0.0284,0.0337,0.0134,0.0141,unknown,unknown
0.1013,4,20,2,1,0.0773,0.0797,0.0544,0.0702,unknown,unknown
0.0133,13,19,3,1,0.026,0.0302,0.0224,0.0267,unknown,unknown
0.0557,7,15,1,1,0.0273,0.0356,0.0126,0.0141,male,19-24
0.0385,8,24,1,1,0.0426,0.0491,0.0237,0.0573,male,25-30
0.1447,9,20,2,1,0.0398,0.0493,0.0728,0.1045,unknown,unknown
0.0078,6,18,3,2,0.0957,0.0451,0.0186,0.0149,unknown,unknown
0.0048,11,23,1,1,0.0337,0.0418,0.0086,0.0107,unknown,unknown
0.0635,8,26,2,2,0.0426,0.0309,0.0441,0.0299,unknown,unknown
0.0,6,15,3,2,0.0346,0.0295,0.0184,0.016,unknown,unknown
0.0041,7,23,2,2,0.0272,0.0235,0.0064,0.0,male,19-24
0.0413,8,24,1,1,0.016,0.0179,0.0207,0.0276,male,19-24
0.0,6,14,3,2,0.0273,0.0221,0.0237,0.0211,unknown,unknown
0.0094,9,24,2,2,0.0426,0.0309,0.0234,0.0,male,13-18
0.0,6,18,3,3,0.0163,0.0055,0.0085,0.0033,unknown,unknown
0.0189,2,13,2,2,0.016,0.0098,0.0991,0.0351,unknown,unknown
0.0222,4,17,2,2,0.0284,0.019,0.0288,0.0149,unknown,unknown
0.0378,12,20,2,2,0.021,0.0151,0.0305,0.0062,female,19-24
0.0497,7,27,2,2,0.0426,0.0309,0.0373,0.0295,unknown,unknown
0.0417,9,23,2,1,0.0479,0.0574,0.0301,0.0408,male,19-24
0.0088,9,23,1,1,0.0283,0.0301,0.0028,0.0046,female,19-24
0.0174,6,26,2,1,0.0332,0.0342,0.0164,0.0228,unknown,unknown
0.0053,8,20,2,1,0.0388,0.048,0.0324,0.0501,unknown,unknown
0.0556,11,29,2,2,0.0857,0.0494,0.0458,0.0155,male,25-30
0.019,11,17,2,1,0.0096,0.0152,0.0436,0.0524,unknown,unknown
0.6331,11,25,2,1,0.0498,0.0452,0.0349,0.0947,male,31-40
0.0,10,26,2,2,0.0337,0.0301,0.028,0.0019,male,25-30
0.2483,6,22,1,1,0.172,0.1739,0.0,0.0,male,25-30
0.0097,4,13,2,2,0.0284,0.019,0.0165,0.005,female,13-18
0.0619,5,23,1,1,0.0284,0.0337,0.009,0.0611,male,19-24
0.0486,16,27,2,1,0.0642,0.0764,0.0278,0.037,male,13-18
0.1022,5,10,2,1,0.0294,0.0354,0.0229,0.0317,male,19-24
0.0,5,20,2,2,0.0214,0.016,0.0211,0.0205,unknown,unknown
0.0365,8,24,1,1,0.016,0.018,0.0066,0.0107,male,25-30
0.0537,8,24,2,2,0.0426,0.0309,0.0902,0.0454,unknown,unknown
0.1278,12,24,2,2,0.071,0.0724,0.1263,0.0811,unknown,unknown
0.0229,7,15,1,1,0.0273,0.0356,0.0195,0.0227,unknown,unknown
0.0062,7,23,3,3,0.0284,0.0106,0.1195,0.0,unknown,unknown
0.0409,8,27,2,1,0.0492,0.0566,0.0261,0.035,unknown,unknown
0.0,6,14,2,2,0.0273,0.0221,0.0715,0.0216,female,13-18
0.2417,13,28,1,1,0.0982,0.1092,0.0,0.0,male,19-24
0.0457,6,23,2,1,0.0284,0.0337,0.0164,0.0235,unknown,unknown
0.0756,11,24,3,1,0.0344,0.0455,0.0394,0.044,unknown,unknown
0.0309,6,23,3,2,0.0343,0.0259,0.0492,0.0517,unknown,unknown
0.0712,8,24,2,1,0.0426,0.0491,0.0386,0.0914,unknown,unknown
0.0599,9,22,2,1,0.0692,0.0763,0.0099,0.0,male,19-24
0.2,10,26,2,2,0.034,0.0323,0.0597,0.0282,male,19-24
0.0,9,20,1,1,0.0426,0.0491,0.0123,0.0109,male,25-30
0.0035,10,23,3,3,0.0337,0.016,0.0005,0.0005,unknown,unknown
0.0447,8,22,2,1,0.0211,0.024,0.0341,0.056,unknown,unknown
0.0172,12,21,3,3,0.0627,0.0263,0.0726,0.0252,unknown,unknown
0.1091,6,14,2,1,0.0273,0.0356,0.0161,0.0479,female,19-24
0.028,9,23,1,1,0.0426,0.0491,0.0187,0.0405,male,19-24
0.0214,12,23,2,2,0.0494,0.0411,0.0355,0.013,unknown,unknown
0.0067,10,33,2,1,0.0338,0.0478,0.0394,0.0582,unknown,unknown
0.0335,16,29,3,1,0.0382,0.0418,0.0941,0.0818,unknown,unknown
0.0398,10,23,2,1,0.0444,0.0584,0.0269,0.0374,unknown,unknown
0.1373,9,20,2,1,0.0915,0.1219,0.0815,0.0879,male,25-30
0.0414,6,12,1,1,0.036,0.0498,0.0103,0.0169,female,19-24
0.2697,10,20,2,1,0.0284,0.0337,0.0199,0.0287,unknown,unknown
0.0,7,25,1,1,0.024,0.0291,0.0216,0.0252,female,25-30
0.03,4,21,2,1,0.016,0.018,0.0264,0.0464,female,19-24
0.0,10,25,2,2,0.0445,0.0154,0.0909,0.0267,unknown,unknown
0.0048,7,15,3,3,0.0273,0.0049,0.011,0.006,unknown,unknown
0.0826,12,22,2,1,0.0533,0.0625,0.0549,0.1754,male,31-40
0.2122,11,29,1,1,0.0343,0.0596,0.0259,0.0376,unknown,unknown
0.0777,7,25,2,2,0.0717,0.0615,0.0948,0.0193,female,25-30
0.4492,16,30,2,1,0.0506,0.0651,0.1021,0.3164,unknown,unknown
0.0157,9,21,3,1,0.0188,0.0227,0.0078,0.0123,unknown,unknown
0.0317,4,21,2,1,0.0156,0.0165,0.0131,0.0185,male,19-24
0.0403,7,15,2,2,0.0273,0.0221,0.0303,0.015,unknown,unknown
0.0671,8,26,1,1,0.0426,0.0491,0.0313,0.0361,unknown,unknown
0.0,14,24,3,1,0.0098,0.0113,0.007,0.0127,unknown,unknown
0.0323,16,25,1,1,0.0443,0.0488,0.0087,0.0123,unknown,unknown
0.0943,5,14,1,1,0.0284,0.0337,0.0319,0.0564,female,19-24
0.024,8,25,2,1,0.0233,0.0274,0.0303,0.0392,male,25-30
0.0709,12,20,1,1,0.0585,0.0625,0.0177,0.0181,male,19-24
0.0319,4,13,1,1,0.0284,0.0337,0.0062,0.0,male,31-40
0.0,8,17,1,1,0.0238,0.0262,0.0083,0.01,unknown,unknown
0.0,7,21,2,2,0.0549,0.0471,0.0021,0.0018,male,19-24
0.1863,9,23,2,2,0.142,0.101,0.1087,0.0854,male,19-24
0.0256,7,25,2,1,0.024,0.029,0.0133,0.0259,female,25-30
0.3309,9,23,2,1,0.142,0.1721,0.0923,0.1659,female,19-24
0.0,14,30,2,2,0.0378,0.025,0.0274,0.0181,unknown,unknown
0.0616,8,23,3,2,0.1423,0.1014,0.0914,0.0637,female,19-24
0.0109,9,22,3,1,0.038,0.0383,0.0356,0.052,unknown,unknown
0.0095,5,22,3,2,0.0149,0.0163,0.0234,0.0194,unknown,unknown
0.037,7,21,2,2,0.0426,0.0309,0.0479,0.0453,unknown,unknown
0.051,7,15,2,2,0.0273,0.0221,0.0567,0.0154,unknown,unknown
0.1143,10,18,2,1,0.1029,0.1368,0.0596,0.0645,male,19-24
0.0786,14,27,1,1,0.0441,0.0486,0.009,0.0132,male,13-18
0.0078,4,13,1,1,0.0284,0.0337,0.0,0.0,female,31-40
0.0078,13,26,1,1,0.0282,0.03,0.0278,0.0312,female,19-24
0.0308,6,24,1,1,0.0445,0.0578,0.0452,0.0607,unknown,unknown
0.016,12,29,2,2,0.0354,0.0194,0.0384,0.0129,unknown,unknown
0.0661,11,31,2,2,0.0998,0.0865,0.0916,0.0655,male,19-24
0.1161,14,25,1,1,0.0428,0.0695,0.0554,0.0657,unknown,unknown
0.025,6,14,3,3,0.0273,0.0049,0.0282,0.0105,unknown,unknown
0.0,15,24,2,2,0.024,0.019,0.0803,0.0,female,19-24
0.125,6,22,3,1,0.0159,0.0179,0.0882,0.1799,unknown,unknown
0.0254,7,24,2,1,0.0273,0.0356,0.0068,0.011,unknown,unknown
0.0309,7,15,1,1,0.0273,0.0356,0.0267,0.0282,unknown,unknown
0.0029,10,25,2,2,0.0475,0.0146,0.0048,0.0,male,19-24
0.4831,7,29,2,1,0.0761,0.0997,0.1446,0.2593,unknown,unknown
0.02,6,14,2,1,0.0135,0.0148,0.0087,0.0123,unknown,unknown
0.0185,10,16,2,2,0.0527,0.0444,0.0404,0.0382,unknown,unknown
0.018,10,22,2,2,0.014,0.0098,0.0461,0.0391,unknown,unknown
0.0488,12,21,1,1,0.0454,0.0552,0.0,0.0,female,0-12
0.0182,9,23,2,2,0.0703,0.0481,0.0484,0.0419,unknown,unknown
0.0263,7,19,2,2,0.024,0.019,0.1807,0.0442,male,31-40
0.0155,9,25,1,1,0.0505,0.0655,0.0801,0.1251,unknown,unknown
0.0495,8,22,2,1,0.0211,0.024,0.0618,0.0999,unknown,unknown
0.0091,11,17,2,1,0.0096,0.0152,0.0408,0.0564,unknown,unknown
0.1148,8,15,2,1,0.0283,0.044,0.0108,0.0217,female,25-30
0.0087,12,18,2,2,0.0366,0.037,0.0204,0.0136,unknown,unknown
0.0284,10,17,1,1,0.0512,0.0473,0.0036,0.009,female,31-40
0.1357,14,33,2,1,0.1323,0.1844,0.158,0.2952,unknown,unknown
0.0409,3,17,2,1,0.0797,0.082,0.0364,0.0532,unknown,unknown
0.0472,9,20,2,2,0.0886,0.0715,0.1249,0.0809,male,31-40
0.0816,13,27,1,1,0.0835,0.0844,0.0229,0.0457,male,25-30
0.0196,6,22,1,1,0.024,0.029,0.0102,0.0077,female,13-18
0.1933,9,23,2,1,0.1961,0.2019,0.0393,0.0585,female,19-24
0.0,9,25,2,2,0.0505,0.0113,0.0489,0.0395,unknown,unknown
0.0465,12,25,1,1,0.0305,0.0384,0.0199,0.0331,male,0-12
0.0144,10,24,1,1,0.0479,0.051,0.0284,0.0342,unknown,unknown
0.0,9,23,3,2,0.0085,0.0066,0.0127,0.013,unknown,unknown
0.0168,8,11,3,1,0.0278,0.0321,0.0238,0.0316,unknown,unknown
0.0197,6,25,1,1,0.0426,0.0491,0.0148,0.0176,unknown,unknown
0.0182,9,20,2,2,0.0575,0.0407,0.014,0.0095,male,13-18
0.0278,7,23,1,1,0.0235,0.0249,0.0104,0.013,unknown,unknown
0.0168,11,26,1,1,0.0284,0.0337,0.0095,0.0199,male,19-24
0.2143,3,23,1,1,0.1321,0.1325,0.0662,0.0831,unknown,unknown
0.0634,7,15,2,1,0.0273,0.0356,0.023,0.0271,female,25-30
0.0571,8,23,2,2,0.1423,0.1013,0.073,0.0463,female,19-24
0.0168,6,14,2,2,0.0273,0.0221,0.0441,0.0327,unknown,unknown
0.0,10,25,2,2,0.0112,0.002,0.0466,0.0,female,25-30
0.0189,8,27,2,1,0.1086,0.1424,0.1775,0.2605,male,19-24
0.0865,7,21,2,1,0.0426,0.0491,0.0339,0.0578,unknown,unknown
0.0226,8,18,1,1,0.0199,0.0189,0.0121,0.0155,male,19-24
0.0226,12,23,1,1,0.0494,0.0554,0.0148,0.0209,unknown,unknown
0.0331,8,25,1,1,0.0426,0.0491,0.0196,0.0602,female,13-18
0.0096,13,29,2,1,0.0574,0.0587,0.0142,0.0139,unknown,unknown
0.0167,8,28,2,1,0.017,0.02,0.0139,0.0193,female,19-24
0.0,7,21,2,2,0.024,0.019,0.0074,0.0069,unknown,unknown
0.024,4,13,2,2,0.0284,0.019,0.0192,0.0197,unknown,unknown
0.0067,7,27,3,2,0.017,0.0147,0.0045,0.0031,unknown,unknown
0.0165,6,25,1,1,0.0426,0.0491,0.0232,0.024,female,19-24
0.0426,9,20,2,2,0.0426,0.0309,0.0259,0.0269,unknown,unknown
0.0463,8,16,1,1,0.0273,0.0356,0.0204,0.0224,male,25-30
0.0179,8,21,2,1,0.0286,0.0329,0.0296,0.0451,unknown,unknown
0.0678,7,21,2,1,0.0426,0.0491,0.0187,0.032,unknown,unknown
0.1092,7,18,2,1,0.1056,0.1216,0.0485,0.0607,unknown,unknown
0.0144,8,18,2,2,0.0178,0.0151,0.0242,0.0041,unknown,unknown
0.0556,8,20,2,1,0.0545,0.0575,0.0304,0.0402,unknown,unknown
0.0388,9,20,1,1,0.0343,0.045,0.0553,0.0746,unknown,unknown
0.42,6,22,2,1,0.1054,0.1212,0.0276,0.0476,female,19-24
0.0463,10,27,2,1,0.0055,0.0067,0.0192,0.0282,male,13-18
0.0493,5,14,1,1,0.0284,0.0337,0.0,0.0,male,31-40
0.0,6,14,2,2,0.0273,0.0221,0.0267,0.0141,female,19-24
0.0056,14,21,2,2,0.0488,0.0186,0.2772,0.0,unknown,unknown
0.0246,5,26,2,1,0.0402,0.0486,0.0192,0.022,unknown,unknown
0.0351,8,22,2,2,0.0344,0.026,0.0359,0.0274,unknown,unknown
0.0392,10,28,2,2,0.0284,0.0189,0.0468,0.0321,female,31-40
0.0,9,21,2,2,0.0704,0.0483,0.0146,0.0137,unknown,unknown
0.189,7,23,1,1,0.0426,0.0491,0.0224,0.0476,male,19-24
0.0185,14,19,1,1,0.0159,0.0212,0.0399,0.04,female,19-24
0.01,9,22,2,1,0.0304,0.0395,0.0334,0.0501,unknown,unknown
0.0,9,26,3,1,0.0041,0.0063,0.0,0.0,unknown,unknown
0.027,10,24,2,1,0.0156,0.0187,0.0229,0.0263,unknown,unknown
0.037,4,7,2,1,0.016,0.018,0.132,0.1466,female,19-24
0.0,7,13,1,1,0.0622,0.0684,0.008,0.0079,unknown,unknown
0.0853,8,20,2,1,0.0344,0.0456,0.0195,0.0231,unknown,unknown
0.0306,16,25,1,1,0.0442,0.0487,0.0477,0.0493,male,19-24
0.1093,5,23,1,1,0.0284,0.0337,0.0309,0.0752,female,19-24
0.0413,8,20,2,1,0.0344,0.0456,0.0657,0.0677,unknown,unknown
0.0,4,13,2,2,0.0284,0.019,0.0238,0.0089,unknown,unknown
0.1455,5,21,2,1,0.0207,0.0217,0.0254,0.0323,unknown,unknown
0.0,8,19,1,1,0.0122,0.0156,0.0326,0.0444,male,19-24
0.0,5,19,2,2,0.0284,0.019,0.0195,0.0221,unknown,unknown
0.0237,14,28,1,1,0.0436,0.0648,0.0347,0.0377,female,13-18
0.0808,2,20,1,1,0.0426,0.0491,0.0127,0.0171,male,19-24
0.2287,8,23,2,1,0.0632,0.0759,0.0448,0.0573,unknown,unknown
0.0497,6,23,2,1,0.0541,0.0693,0.0888,0.1555,unknown,unknown
0.0273,11,27,3,1,0.0301,0.0351,0.0341,0.0668,unknown,unknown
0.0072,7,13,2,1,0.0374,0.0434,0.0194,0.0266,female,25-30
0.0,9,18,2,2,0.0183,0.0091,0.021,0.0079,unknown,unknown
0.0174,8,26,2,2,0.0423,0.0282,0.0171,0.0114,male,25-30
0.0132,8,24,1,1,0.0426,0.0491,0.0247,0.0357,unknown,unknown
0.0408,7,22,1,1,0.0426,0.0491,0.0132,0.0135,male,41+
0.0158,3,25,1,1,0.0161,0.018,0.0145,0.0221,male,31-40
0.0488,11,25,2,2,0.0796,0.0334,0.0375,0.0407,female,19-24
0.04,9,16,1,1,0.0588,0.0683,0.0139,0.0617,female,31-40
0.0849,10,26,2,1,0.0344,0.0456,0.0519,0.0665,female,31-40
0.1373,10,29,3,1,0.1251,0.1304,0.014,0.0151,female,19-24
0.0079,8,21,2,2,0.0426,0.0309,0.0098,0.0114,unknown,unknown
0.0203,5,15,2,2,0.0284,0.019,0.0337,0.0222,male,19-24
0.0252,13,26,3,2,0.0254,0.0299,0.0405,0.0336,unknown,unknown
0.0121,6,14,2,2,0.0273,0.0221,0.0217,0.0026,male,19-24
0.0308,8,24,1,1,0.016,0.018,0.0415,0.0517,male,13-18
0.018,6,14,1,1,0.0273,0.0356,0.0423,0.0615,female,13-18
0.0,8,28,2,2,0.0422,0.0201,0.0468,0.0,female,25-30
0.02,5,14,2,1,0.0284,0.0337,0.0183,0.0199,unknown,unknown
0.016,11,26,1,1,0.035,0.0467,0.039,0.0485,male,0-12
0.0368,8,27,1,1,0.1098,0.1466,0.0181,0.0427,male,25-30
0.0,14,14,2,1,0.035,0.0531,0.0132,0.0183,unknown,unknown
0.036,9,26,3,1,0.0426,0.0491,0.015,0.0222,unknown,unknown
0.1,7,22,2,1,0.0211,0.024,0.0492,0.0707,unknown,unknown
0.1256,5,23,1,1,0.0284,0.0337,0.0277,0.1033,female,25-30
0.0185,6,20,3,3,0.0426,0.0161,0.1094,0.0258,unknown,unknown
0.0932,14,33,2,2,0.1262,0.0334,0.1509,0.0383,unknown,unknown
0.0092,5,14,2,2,0.0284,0.019,0.012,0.0055,female,19-24
0.0108,7,23,1,1,0.0284,0.0337,0.0481,0.0505,female,13-18
0.0188,7,12,1,1,0.0295,0.0355,0.0206,0.026,female,31-40
0.0045,9,23,3,2,0.0336,0.0301,0.0412,0.022,unknown,unknown
0.0,9,21,1,1,0.0151,0.0169,0.0204,0.0238,unknown,unknown
0.0,11,23,1,1,0.0192,0.0244,0.0105,0.0116,female,19-24
0.0062,15,28,3,2,0.0352,0.0258,0.0176,0.0181,unknown,unknown
0.0698,12,22,1,1,0.0533,0.0624,0.1129,0.1173,male,25-30
0.1552,5,17,1,1,0.053,0.0748,0.1399,0.5205,female,19-24
0.0893,6,14,1,1,0.0273,0.0356,0.0244,0.0316,male,13-18
0.0291,8,21,2,2,0.0426,0.0309,0.028,0.016,unknown,unknown
0.0,9,21,2,1,0.0123,0.0181,0.0045,0.0023,unknown,unknown
0.0186,6,26,2,2,0.0426,0.0309,0.0197,0.0047,unknown,unknown
0.0594,6,14,1,1,0.0273,0.0356,0.0546,0.0885,male,31-40
0.0085,10,27,1,1,0.0337,0.0417,0.0351,0.0517,male,19-24
0.0859,12,24,1,1,0.0259,0.0302,0.0142,0.0429,male,25-30
0.0222,10,18,2,2,0.0322,0.0222,0.0202,0.015,unknown,unknown
0.3361,10,24,2,1,0.1824,0.1899,0.081,0.1457,female,19-24
0.0118,10,24,1,1,0.0205,0.0267,0.0147,0.0173,unknown,unknown
0.1111,10,25,1,1,0.0455,0.0497,0.132,0.1486,male,31-40
0.0784,9,20,2,2,0.0937,0.0747,0.1044,0.0838,male,19-24
0.1326,11,28,1,1,0.0272,0.0287,0.013,0.0426,male,13-18
0.007,3,19,2,2,0.016,0.0098,0.0697,0.0501,unknown,unknown
0.1545,8,21,2,1,0.0426,0.0491,0.0682,0.0941,unknown,unknown
0.0,12,30,3,1,0.0363,0.0434,0.0446,0.0691,unknown,unknown
0.0648,9,22,2,1,0.0426,0.0491,0.0246,0.0338,male,19-24
0.028,8,26,2,2,0.0426,0.0309,0.087,0.0502,unknown,unknown
0.0,3,20,2,2,0.0259,0.02,0.0275,0.0092,male,19-24
0.0172,5,20,1,1,0.0259,0.0319,0.0359,0.047,unknown,unknown
0.0783,9,22,2,1,0.0569,0.0631,0.0602,0.0722,unknown,unknown
0.0813,6,20,1,1,0.0924,0.0988,0.0,0.0,male,19-24
0.1729,6,20,2,1,0.0385,0.0481,0.0771,0.1028,unknown,unknown
0.0811,4,25,2,1,0.1057,0.1216,0.0548,0.0655,unknown,unknown
0.0107,9,20,2,2,0.0426,0.0309,0.0612,0.0233,unknown,unknown
0.0709,8,28,1,1,0.0416,0.0457,0.066,0.0901,male,25-30
0.0256,10,17,1,1,0.0512,0.0473,0.0026,0.004,female,13-18
0.0495,8,20,2,1,0.0344,0.0456,0.0285,0.0989,female,25-30
0.05,11,26,1,1,0.0547,0.0584,0.0538,0.054,male,13-18
0.0189,6,14,1,1,0.0273,0.0356,0.0993,0.1593,female,0-12
0.0274,8,22,2,1,0.0211,0.024,0.0404,0.0598,unknown,unknown
0.0364,8,16,2,1,0.0133,0.0193,0.0032,0.0034,unknown,unknown
0.0,14,19,3,3,0.0161,0.0069,0.0094,0.0015,unknown,unknown
0.078,14,22,1,1,0.0473,0.0606,0.02,0.036,unknown,unknown
0.0522,5,22,1,1,0.0239,0.029,0.0208,0.0308,female,31-40
0.0903,8,27,1,1,0.1057,0.1217,0.0282,0.0539,female,19-24
0.0183,7,26,2,2,0.035,0.01,0.0353,0.0332,unknown,unknown
0.0066,9,23,1,1,0.0142,0.0148,0.0131,0.0168,male,19-24
0.0,3,13,3,1,0.016,0.018,0.0211,0.0287,unknown,unknown
0.0261,11,14,1,1,0.0185,0.0218,0.0192,0.0245,male,19-24
0.019,10,25,3,1,0.0444,0.0534,0.0754,0.1258,unknown,unknown
0.0092,9,23,3,1,0.0305,0.0389,0.0201,0.0254,unknown,unknown
0.0261,9,26,1,1,0.0274,0.0309,0.0285,0.0299,male,13-18
0.0155,16,19,2,2,0.0498,0.0443,0.0055,0.0013,unknown,unknown
0.008,6,16,2,2,0.0284,0.019,0.0505,0.0334,female,19-24
0.0,5,22,2,1,0.0233,0.0243,0.0086,0.0132,male,25-30
0.0651,5,21,1,1,0.0383,0.0411,0.0155,0.0231,female,13-18
0.001,10,13,1,1,0.0273,0.0346,0.0026,0.004,unknown,unknown
0.0763,10,24,2,2,0.0454,0.0268,0.0457,0.0207,male,19-24
0.1038,16,25,1,1,0.044,0.0485,0.0712,0.073,male,19-24
0.0259,6,14,2,2,0.0273,0.0221,0.0435,0.0079,male,19-24
0.0051,8,19,3,3,0.0191,0.0107,0.0243,0.0114,unknown,unknown
0.0288,9,26,2,1,0.0426,0.0491,0.0252,0.0344,unknown,unknown
0.0,7,10,2,1,0.0603,0.0632,0.0596,0.0758,male,13-18
0.04,8,21,1,1,0.0426,0.0491,0.0095,0.0096,male,25-30
0.0205,5,22,2,1,0.0233,0.0243,0.0181,0.0167,male,31-40
0.0174,12,23,2,1,0.0494,0.0553,0.0682,0.114,unknown,unknown
0.0172,7,15,1,1,0.0273,0.0356,0.0453,0.0619,unknown,unknown
0.0091,9,25,2,1,0.0216,0.0286,0.0271,0.0455,unknown,unknown
0.0177,5,19,1,1,0.0384,0.0463,0.0076,0.0086,unknown,unknown
0.1484,12,33,1,1,0.0125,0.0239,0.043,0.1176,male,19-24
0.0114,8,17,1,1,0.0199,0.019,0.0205,0.027,female,13-18
0.0938,15,29,2,1,0.0441,0.0486,0.0259,0.039,unknown,unknown
0.0322,12,25,1,1,0.0303,0.0382,0.0366,0.0397,female,13-18
0.2061,10,28,2,1,0.0849,0.0895,0.0315,0.1148,unknown,unknown
0.0,7,22,3,3,0.0172,0.0088,0.0323,0.0128,unknown,unknown
0.0094,5,14,2,1,0.0328,0.0337,0.012,0.0206,male,19-24
0.4627,10,19,2,1,0.1953,0.201,0.0506,0.08,female,31-40
0.0407,6,22,2,2,0.029,0.0251,0.2072,0.0146,unknown,unknown
0.0909,12,30,1,1,0.0281,0.0298,0.0716,0.083,female,19-24
0.0818,4,18,2,1,0.0386,0.0483,0.0296,0.0392,unknown,unknown
0.0467,10,26,2,1,0.0343,0.0416,0.0223,0.0312,female,13-18
0.0543,11,21,2,1,0.0236,0.0379,0.0662,0.0555,female,19-24
0.1321,10,29,2,1,0.0335,0.0483,0.0524,0.0703,female,19-24
0.0488,13,25,1,1,0.0472,0.0517,0.0337,0.0348,unknown,unknown
0.0642,13,28,1,1,0.0353,0.0616,0.0215,0.0295,male,41+
0.0909,7,15,1,1,0.1057,0.1216,0.0649,0.0778,unknown,unknown
0.1188,6,21,2,1,0.092,0.0983,0.0008,0.0,unknown,unknown
0.0303,9,19,2,1,0.024,0.029,0.0084,0.0097,unknown,unknown
0.4619,5,25,3,2,0.0698,0.0409,0.0427,0.0397,unknown,unknown
0.0952,11,25,2,1,0.0493,0.0553,0.0768,0.0705,male,19-24
0.0376,6,26,2,1,0.0426,0.0491,0.0214,0.0237,male,19-24
0.0,7,19,2,2,0.0348,0.0297,0.0521,0.0195,male,25-30
0.0163,12,24,1,1,0.0248,0.0287,0.0,0.0,male,25-30
0.0096,8,16,2,2,0.0284,0.019,0.0145,0.0101,unknown,unknown
0.0,10,22,1,1,0.0191,0.0219,0.0376,0.046,unknown,unknown
0.0066,10,14,3,1,0.0376,0.0385,0.0153,0.0046,unknown,unknown
0.0,8,20,1,1,0.0023,0.0027,0.0015,0.0013,male,31-40
0.0994,10,20,1,1,0.0284,0.0337,0.0091,0.0065,male,13-18
0.0,3,13,2,1,0.016,0.018,0.0808,0.1087,unknown,unknown
0.0331,8,13,2,1,0.0551,0.0782,0.0288,0.0485,unknown,unknown
0.0188,11,19,2,1,0.0399,0.0451,0.0114,0.0113,unknown,unknown
0.029,7,22,1,1,0.0193,0.0217,0.0168,0.0192,male,19-24
0.0876,12,23,2,1,0.0494,0.0553,0.0202,0.0178,male,19-24
0.0633,12,22,1,1,0.0532,0.0623,0.1192,0.115,male,25-30
0.0455,5,19,1,1,0.0359,0.0497,0.0474,0.058,unknown,unknown
0.0198,6,23,2,2,0.0426,0.0309,0.034,0.0175,unknown,unknown
0.042,9,19,2,2,0.0344,0.029,0.0307,0.0432,female,19-24
0.0089,15,30,2,2,0.0442,0.0198,0.0212,0.0135,unknown,unknown
0.0168,7,26,2,2,0.0426,0.0309,0.0718,0.0473,unknown,unknown
0.0,10,21,1,1,0.0139,0.0158,0.0002,0.0003,unknown,unknown
0.012,10,16,2,2,0.0251,0.0163,0.0236,0.0185,unknown,unknown
0.0088,9,20,2,2,0.0451,0.033,0.0392,0.022,male,19-24
0.007,13,27,1,1,0.0265,0.031,0.0116,0.012,unknown,unknown
0.0076,7,15,2,2,0.0273,0.0221,0.045,0.0223,unknown,unknown
0.0305,6,16,2,2,0.0284,0.0189,0.0314,0.0171,unknown,unknown
0.0064,12,20,2,2,0.0584,0.0198,0.0417,0.0247,unknown,unknown
0.053,9,20,2,1,0.0426,0.0491,0.0344,0.0546,male,0-12
0.0,7,24,2,2,0.0426,0.0309,0.006,0.0,male,25-30
0.0571,10,24,2,1,0.0305,0.0398,0.0528,0.0833,unknown,unknown
0.0,9,25,2,2,0.0541,0.0301,0.3671,0.2584,unknown,unknown
0.0463,14,28,2,2,0.0442,0.0198,0.0105,0.0047,male,13-18
0.0873,7,27,2,1,0.0215,0.0256,0.0403,0.0692,unknown,unknown
0.0376,9,20,1,1,0.0426,0.0491,0.1233,0.1488,male,13-18
0.05,8,23,2,1,0.0426,0.0491,0.0288,0.0406,male,19-24
0.1106,6,14,2,1,0.0273,0.0356,0.0348,0.0428,unknown,unknown
0.0,10,23,3,1,0.0287,0.0339,0.0337,0.0494,unknown,unknown
0.5305,6,31,2,1,0.0659,0.1221,0.1172,0.1855,female,19-24
0.05,15,29,2,1,0.044,0.0485,0.0138,0.0285,unknown,unknown
0.0497,7,22,1,1,0.0352,0.04,0.0013,0.0016,unknown,unknown
0.0225,8,16,2,2,0.0273,0.0221,0.0429,0.0,female,13-18
